time,energy,length,10,20
0,-2.86669,5.19615
1,-6.54192,5.19615
2,-6.54192,5.19615
3,-6.54192,5.19615
4,-9.78206,5.19615
5,-9.78206,5.19615
6,-9.78206,5.19615
7,-9.78206,5.19615
8,-9.78206,5.19615
9,-6.54192,5.19615
